City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
522,Port Augusta,AU,2022-02-11 07:35:17,-32.5,137.7667,92.71,33,2,20.31,clear sky
523,Qaqortoq,GL,2022-02-11 07:35:17,60.7167,-46.0333,19.9,67,100,7.47,overcast clouds
524,Puerto Colombia,CO,2022-02-11 07:35:18,10.9878,-74.9547,78.89,81,24,26.15,few clouds
525,Port-Gentil,GA,2022-02-11 07:35:18,-0.7193,8.7815,80.56,94,40,4.61,scattered clouds
526,Vinh,VN,2022-02-11 07:32:31,18.6667,105.6667,70.2,84,100,6.42,overcast clouds
527,Garwolin,PL,2022-02-11 07:35:19,51.8975,21.6147,41.68,90,100,3.0,overcast clouds
528,Edson,CA,2022-02-11 07:34:40,53.5835,-116.4356,37.54,35,100,20.71,overcast clouds
529,Tilichiki,RU,2022-02-11 07:35:19,60.4667,166.1,-12.44,79,0,8.08,clear sky
530,Nizwa,OM,2022-02-11 07:35:20,22.9333,57.5333,75.0,28,0,5.14,clear sky
531,Jibuti,DJ,2022-02-11 07:35:20,11.5,42.5,76.42,47,13,17.0,few clouds
532,Dagua,CO,2022-02-11 07:35:20,3.6569,-76.6886,70.3,97,81,0.31,broken clouds
533,Talara,PE,2022-02-11 07:35:21,-4.5772,-81.2719,72.91,76,98,8.5,overcast clouds
534,Ulaangom,MN,2022-02-11 07:35:21,49.9811,92.0667,-15.74,94,99,2.95,overcast clouds
535,Calabozo,VE,2022-02-11 07:35:22,8.9242,-67.4293,74.66,72,93,8.93,overcast clouds
536,Shieli,KZ,2022-02-11 07:35:22,44.1667,66.75,45.95,53,100,15.37,overcast clouds
537,Pandan,PH,2022-02-11 07:35:23,14.0453,124.1694,80.19,72,57,13.49,broken clouds
538,Tecpan,GT,2022-02-11 07:35:23,14.7623,-90.9947,50.05,97,49,3.8,scattered clouds
539,Mancio Lima,BR,2022-02-11 07:35:24,-7.6142,-72.8958,71.24,98,100,1.81,overcast clouds
540,Kawalu,ID,2022-02-11 07:35:24,-7.3817,108.2082,84.65,61,100,2.24,overcast clouds
541,Kyshtovka,RU,2022-02-11 07:35:24,56.555,76.6271,5.7,81,6,7.02,clear sky
542,Ballina,AU,2022-02-11 07:35:25,-28.8667,153.5667,78.98,67,40,18.41,light rain
543,Saint-Paul,RE,2022-02-11 07:35:25,-21.0096,55.2707,84.29,74,67,8.14,broken clouds
544,Storforshei,NO,2022-02-11 07:35:26,66.4043,14.5233,26.65,93,75,3.44,light snow
545,Bokoro,TD,2022-02-11 07:35:26,12.3807,17.0568,71.67,13,3,15.43,clear sky
546,Neuquen,AR,2022-02-11 07:35:26,-38.9516,-68.0591,62.49,42,0,5.75,clear sky
547,Dauriya,RU,2022-02-11 07:35:27,49.9333,116.8667,-0.33,94,88,7.2,overcast clouds
548,Naifaru,MV,2022-02-11 07:35:27,5.4444,73.3657,81.66,71,100,10.87,overcast clouds
549,Asau,RO,2022-02-11 07:35:28,46.4333,26.4,36.28,75,98,6.02,overcast clouds
550,Great Falls,US,2022-02-11 07:31:46,47.5002,-111.3008,34.66,93,100,5.75,snow
551,Tawau,MY,2022-02-11 07:35:28,4.2498,117.8871,87.93,70,83,7.0,broken clouds
552,Shingu,JP,2022-02-11 07:35:29,33.7333,135.9833,54.59,46,11,2.37,few clouds
553,Sao Pedro Do Sul,BR,2022-02-11 07:35:29,-29.6206,-54.1789,66.22,87,40,6.33,scattered clouds
554,Cap-Aux-Meules,CA,2022-02-11 07:35:29,47.3821,-61.8597,32.02,100,100,14.97,overcast clouds
555,Getulio Vargas,UY,2022-02-11 07:36:30,-32.6796,-53.5494,65.84,96,2,5.03,clear sky
556,Taree,AU,2022-02-11 07:36:30,-31.9,152.4667,75.13,53,75,6.91,light rain
557,Allentown,US,2022-02-11 07:33:19,40.6084,-75.4902,40.71,72,0,0.0,clear sky
558,Tommot,RU,2022-02-11 07:36:31,58.9564,126.2925,-12.3,98,100,1.43,overcast clouds
559,Izumo,JP,2022-02-11 07:36:31,35.3667,132.7667,49.95,66,75,6.91,broken clouds
560,Port Hardy,CA,2022-02-11 07:36:31,50.6996,-127.4199,40.75,93,20,6.91,few clouds
561,Plastun,RU,2022-02-11 07:36:32,44.7561,136.2939,25.75,86,100,2.04,overcast clouds
562,Vicuna,CL,2022-02-11 07:35:41,-30.0319,-70.7081,58.73,88,0,0.6,clear sky
563,Voh,NC,2022-02-11 07:36:32,-20.9667,164.7,78.31,92,100,7.83,overcast clouds
564,Waipawa,NZ,2022-02-11 07:36:33,-41.4122,175.5153,62.46,98,100,2.77,moderate rain
565,Quelimane,MZ,2022-02-11 07:36:33,-17.8786,36.8883,84.15,74,40,0.0,scattered clouds
566,Milledgeville,US,2022-02-11 07:36:34,33.0801,-83.2321,46.49,71,88,3.87,overcast clouds
567,Liseleje,DK,2022-02-11 07:36:34,56.0053,11.9483,36.81,94,99,16.31,overcast clouds
568,Mandalgovi,MN,2022-02-11 07:36:34,45.7625,106.2708,2.41,53,100,11.16,overcast clouds
569,Powell River,CA,2022-02-11 07:36:35,49.8496,-124.5361,46.4,92,99,5.37,overcast clouds
570,Tecoanapa,MX,2022-02-11 07:36:35,16.5167,-98.75,70.52,74,1,3.98,clear sky
571,Jam Sahib,PK,2022-02-11 07:36:36,26.2958,68.6292,75.22,11,0,3.33,clear sky
572,Majene,ID,2022-02-11 07:36:36,-3.5403,118.9707,80.65,81,95,3.67,overcast clouds
573,Canchungo,GW,2022-02-11 07:36:36,12.0672,-16.0333,71.73,14,4,9.86,clear sky
574,Buala,SB,2022-02-11 07:36:37,-8.145,159.5921,79.74,85,100,10.67,moderate rain
575,Huilong,CN,2022-02-11 07:36:37,31.8111,121.655,48.92,73,100,11.81,light rain
576,Cap Malheureux,MU,2022-02-11 07:36:37,-19.9842,57.6142,84.69,70,13,1.99,few clouds
577,Saint Andrews,US,2022-02-11 07:36:38,34.0454,-81.1293,47.41,78,0,3.44,clear sky
578,Pindiga,NG,2022-02-11 07:36:38,9.9833,10.9333,67.3,20,1,12.77,clear sky
579,Coolum Beach,AU,2022-02-11 07:32:19,-26.5333,153.1,80.11,72,22,17.18,few clouds
580,Gonbad-E Qabus,IR,2022-02-11 07:36:39,37.25,55.1672,48.11,87,100,4.61,overcast clouds
581,Kholtoson,RU,2022-02-11 07:36:39,50.2981,103.3097,4.19,67,92,2.77,overcast clouds
582,Abnub,EG,2022-02-11 07:36:40,27.2696,31.1511,48.42,44,4,10.49,clear sky
583,Ellenabad,IN,2022-02-11 07:36:40,29.45,74.65,72.66,20,0,9.78,clear sky
584,Mazamari,PE,2022-02-11 07:36:40,-11.3258,-74.5308,66.24,96,90,1.63,overcast clouds
585,Fairbanks,US,2022-02-11 07:36:41,64.8378,-147.7164,-7.26,77,0,5.75,clear sky
586,Rancho Palos Verdes,US,2022-02-11 07:36:41,33.7445,-118.387,73.27,39,0,1.01,clear sky
587,Monrovia,LR,2022-02-11 07:36:42,6.3005,-10.7969,76.77,88,16,5.06,light rain
588,Villarrobledo,ES,2022-02-11 07:36:42,39.2699,-2.6012,45.63,53,83,2.01,broken clouds
589,Kirensk,RU,2022-02-11 07:36:42,57.7853,108.1119,-5.53,87,93,0.81,overcast clouds
590,Andenes,NO,2022-02-11 07:36:43,69.3143,16.1194,30.18,74,75,27.63,broken clouds
591,Ha Giang,VN,2022-02-11 07:36:43,22.8333,104.9833,76.93,52,0,4.43,clear sky
592,Evensk,RU,2022-02-11 07:36:44,61.95,159.2333,-12.24,77,49,6.15,scattered clouds
593,Teya,RU,2022-02-11 07:36:44,60.3778,92.6267,6.71,79,6,3.85,clear sky
594,Chistogorskiy,RU,2022-02-11 07:36:45,53.9835,87.3843,6.28,75,7,1.14,clear sky
595,Ashland,US,2022-02-11 07:36:45,40.8167,-82.2665,29.75,91,74,11.99,broken clouds
596,Catamarca,AR,2022-02-11 07:36:45,-28.4696,-65.7852,70.59,62,98,5.23,overcast clouds
597,Uyuni,BO,2022-02-11 07:36:46,-20.4597,-66.825,46.17,27,59,9.31,broken clouds
598,Tupancireta,BR,2022-02-11 07:36:46,-29.0806,-53.8358,64.9,74,11,6.91,few clouds
599,Masvingo,ZW,2022-02-11 07:36:46,-20.0637,30.8277,81.05,43,69,6.76,broken clouds
600,Bisira,PA,2022-02-11 07:36:47,8.5196,-81.7115,57.45,94,85,6.24,overcast clouds
601,Kismayo,SO,2022-02-11 07:37:47,-0.3582,42.5454,82.18,67,80,18.92,broken clouds
602,Yerbogachen,RU,2022-02-11 07:37:48,61.2767,108.0108,-4.9,92,93,4.83,overcast clouds
603,Itoman,JP,2022-02-11 07:35:45,26.1247,127.6694,68.77,57,40,10.36,scattered clouds
604,Mana,GF,2022-02-11 07:37:48,5.6592,-53.7767,74.46,89,46,5.88,scattered clouds
605,Skibbereen,IE,2022-02-11 07:37:49,51.55,-9.2667,37.2,68,100,9.69,overcast clouds
606,Luganville,VU,2022-02-11 07:37:49,-15.5333,167.1667,81.66,78,100,7.61,overcast clouds
607,Nagato,JP,2022-02-11 07:37:49,34.3833,131.2,54.19,55,43,11.21,scattered clouds
608,Isernia,IT,2022-02-11 07:37:50,41.6002,14.2382,47.48,59,0,2.37,clear sky
609,Sao Jose De Ribamar,BR,2022-02-11 07:37:50,-2.5619,-44.0542,79.18,84,88,8.48,light rain
610,Tambacounda,SN,2022-02-11 07:37:51,13.7539,-13.7586,75.25,15,0,9.22,clear sky
611,Eyl,SO,2022-02-11 07:37:51,7.9803,49.8164,81.01,50,55,20.38,broken clouds
612,Joensuu,FI,2022-02-11 07:37:51,62.6012,29.7632,25.29,91,100,12.66,overcast clouds
613,Borgarnes,IS,2022-02-11 07:37:52,64.5383,-21.9206,32.56,87,100,4.34,light snow
614,Hinganghat,IN,2022-02-11 07:37:52,20.5667,78.8333,76.41,21,34,6.91,scattered clouds
615,Rodrigues Alves,BR,2022-02-11 07:37:53,-7.738,-72.6509,71.26,97,100,1.54,overcast clouds
616,Calabazar De Sagua,CU,2022-02-11 07:37:53,22.6447,-79.8961,70.27,100,75,4.61,broken clouds
617,Balikpapan,ID,2022-02-11 07:37:48,-1.2675,116.8289,78.4,81,99,3.04,overcast clouds
618,Hamina,FI,2022-02-11 07:37:54,60.5697,27.1979,22.98,97,77,8.05,broken clouds
619,Iralaya,HN,2022-02-11 07:37:54,15.0,-83.2333,75.58,84,11,8.75,few clouds
620,Isla Mujeres,MX,2022-02-11 07:35:29,21.2311,-86.731,73.45,75,61,11.83,broken clouds
621,Milkovo,RU,2022-02-11 07:37:55,54.7167,158.6167,-1.19,99,53,1.63,broken clouds
622,Manzhouli,CN,2022-02-11 07:37:55,49.6,117.4333,0.45,92,96,8.28,overcast clouds
623,Kautokeino,NO,2022-02-11 07:37:56,69.0125,23.0412,16.84,86,100,6.76,overcast clouds
624,Maarianhamina,AX,2022-02-11 07:37:56,60.0973,19.9348,30.06,74,0,6.91,clear sky
625,Qiongshan,CN,2022-02-11 07:37:56,20.0058,110.3542,80.58,61,40,8.95,scattered clouds
626,Petropavlovsk-Kamchatskiy,RU,2022-02-11 07:37:57,53.0452,158.6483,16.39,79,0,2.24,clear sky
627,Pampa,US,2022-02-11 07:37:57,35.5362,-100.9599,50.2,45,0,14.97,clear sky
628,Kyzyl-Suu,KG,2022-02-11 07:37:58,42.3414,78.0056,28.49,65,21,3.02,few clouds
629,Malinyi,TZ,2022-02-11 07:37:58,-8.9333,36.1333,79.81,78,100,1.81,overcast clouds
630,Tambopata,PE,2022-02-11 07:37:58,-12.7333,-69.1833,73.81,87,99,3.0,overcast clouds
631,Tromso,NO,2022-02-11 07:37:59,69.6496,18.957,30.22,74,75,11.5,broken clouds
632,Winton,US,2022-02-11 07:37:59,37.3894,-120.6133,67.33,89,0,0.0,clear sky
633,Mocuba,MZ,2022-02-11 07:38:00,-16.8392,36.9856,84.54,63,100,2.13,overcast clouds
634,Tomatlan,MX,2022-02-11 07:38:00,19.9333,-105.25,60.71,50,0,3.87,clear sky
635,Ajdabiya,LY,2022-02-11 07:38:00,30.7554,20.2263,53.13,66,0,4.7,clear sky
636,Fairlie,GB,2022-02-11 07:38:01,55.756,-4.8556,34.02,77,20,6.69,few clouds
637,Angoche,MZ,2022-02-11 07:38:01,-16.2325,39.9086,84.88,64,32,3.27,scattered clouds
638,Lhokseumawe,ID,2022-02-11 07:38:02,5.1801,97.1507,83.93,68,65,8.05,broken clouds
639,Leshukonskoye,RU,2022-02-11 07:38:02,64.8989,45.7622,20.86,93,100,8.93,overcast clouds
640,Sembakung,ID,2022-02-11 07:38:02,3.8167,117.25,85.93,81,100,2.3,overcast clouds
641,Marsabit,KE,2022-02-11 07:38:03,2.3284,37.9899,75.96,42,53,16.06,broken clouds
642,Ekhabi,RU,2022-02-11 07:38:03,53.5102,142.9671,22.28,88,100,6.44,overcast clouds
643,Xam Nua,LA,2022-02-11 07:38:03,20.4197,104.0439,83.23,25,7,3.91,clear sky
644,Vangaindrano,MG,2022-02-11 07:38:04,-23.35,47.6,84.29,68,62,3.76,broken clouds
645,Young,UY,2022-02-11 07:38:04,-32.6833,-57.6333,68.23,87,4,8.23,clear sky
646,Loukhi,RU,2022-02-11 07:39:05,66.0764,33.0381,24.17,97,100,3.74,overcast clouds
647,Santa Cruz,BO,2022-02-11 07:39:05,-17.8,-63.1667,72.86,88,81,2.3,broken clouds
648,Riom,FR,2022-02-11 07:39:05,45.9167,2.9167,32.65,93,94,5.55,overcast clouds
649,Roebourne,AU,2022-02-11 07:39:06,-20.7833,117.1333,91.02,55,4,17.45,clear sky
650,Pontes E Lacerda,BR,2022-02-11 07:34:45,-15.2261,-59.3353,70.7,98,100,1.86,overcast clouds
651,Camacha,PT,2022-02-11 07:39:06,33.0833,-16.3333,59.76,94,40,6.91,scattered clouds
652,Newport,GB,2022-02-11 07:39:07,51.5877,-2.9984,37.51,88,17,2.33,few clouds
653,Dasoguz,TM,2022-02-11 07:39:07,41.8363,59.9666,44.71,87,100,20.71,overcast clouds
654,Nouakchott,MR,2022-02-11 07:39:08,18.0858,-15.9785,64.33,30,91,17.18,overcast clouds
655,Semey,KZ,2022-02-11 07:39:08,50.4111,80.2275,-3.78,71,0,4.47,clear sky
656,Santa Rita,BR,2022-02-11 07:39:08,-7.1139,-34.9781,75.87,94,20,4.61,few clouds
657,Olean,US,2022-02-11 07:39:09,42.0776,-78.4297,30.88,74,100,6.91,overcast clouds
658,Mokhotlong,LS,2022-02-11 07:39:09,-29.2894,29.0675,68.7,47,1,3.91,clear sky
659,Namibe,AO,2022-02-11 07:39:09,-15.1961,12.1522,74.03,83,75,0.0,broken clouds
660,Aswan,EG,2022-02-11 07:39:10,24.0934,32.907,54.7,43,0,8.05,clear sky
661,Minas De Barroteran,MX,2022-02-11 07:39:10,27.6333,-101.2833,52.88,75,0,0.07,clear sky
662,Endicott,US,2022-02-11 07:39:11,42.0984,-76.0494,31.53,88,0,4.61,clear sky
663,Kem,RU,2022-02-11 07:39:11,64.9555,34.5793,23.86,93,100,8.1,overcast clouds
664,Buraydah,SA,2022-02-11 07:39:11,26.326,43.975,59.45,33,0,11.43,clear sky
665,Pershotravneve,UA,2022-02-11 07:39:12,51.3929,28.8684,37.2,93,100,9.37,overcast clouds
